,season,week,Date,Home Team,Away Team,home_team_score,visit_team_score,game_over_under,line,surface,weather_icon,temperature,wind_speed,wind_bearing,name,month,start,over_hit,under_hit,favorite_covered,underdog_covered,Total Score Over Close,Total Score Under Close,Total Score Over Odds Range,Total Score Under Odds Range
660,1985,14,1985-12-08,LAC,PIT,54,44,50.0,-5.0,Grass,Partly Cloudy Day,63.16,6.15,228.0,PIT @ SD,December,Night,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
661,1985,14,1985-12-09,SF,LAR,20,27,41.0,-10.0,Grass,Clear Day,55.34,4.8,305.0,LAR @ SF,December,Night,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
662,1985,15,1985-12-14,NYJ,CHI,6,19,38.0,2.5,Turf,Wind,35.21,19.91,325.0,CHI @ NYJ,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
663,1985,15,1985-12-14,DEN,KC,14,13,42.0,-10.5,Grass,Partly Cloudy Day,40.34,7.53,204.0,KC @ DEN,December,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
664,1985,15,1985-12-15,ATL,MIN,14,13,47.0,2.0,Grass,Partly Cloudy Day,34.63,9.05,320.0,MIN @ ATL,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
665,1985,15,1985-12-15,CLE,TEN,28,21,36.0,-10.0,Grass,Wind,25.28,20.17,238.0,HOO @ CLE,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
666,1985,15,1985-12-15,DAL,NYG,28,21,42.0,-3.0,Turf,Clear Day,46.71,8.09,204.0,NYG @ DAL,December,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
667,1985,15,1985-12-15,DET,GB,23,26,46.0,-6.0,Dome,Dome,70.0,0.0,0.0,GB @ DET,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
668,1985,15,1985-12-15,NO,SF,19,31,43.0,10.0,Dome,Dome,70.0,0.0,0.0,SF @ NO,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
669,1985,15,1985-12-15,PIT,BUF,30,24,38.0,-10.0,Turf,Cloudy,23.57,16.58,220.0,BUF @ PIT,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
670,1985,15,1985-12-15,TB,IND,23,31,45.0,-4.0,Grass,Partly Cloudy Day,54.98,6.87,5.0,IND @ TB,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
671,1985,15,1985-12-15,WAS,CIN,27,24,44.0,-3.0,Grass,Partly Cloudy Day,34.4,9.69,216.0,CIN @ WAS,December,Day,1,0,0,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
672,1985,15,1985-12-15,OAK,SEA,13,3,42.0,-3.5,Grass,Partly Cloudy Day,67.64,3.16,357.0,SEA @ LAD,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
673,1985,15,1985-12-15,LAR,ARI,46,14,40.0,-8.0,Grass,Partly Cloudy Day,67.73,1.08,321.0,SLC @ LAR,December,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
674,1985,15,1985-12-15,LAC,PHI,20,14,51.0,-8.0,Grass,Partly Cloudy Day,68.74,3.02,317.0,PHI @ SD,December,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
675,1985,15,1985-12-16,MIA,NE,30,27,47.0,-7.0,Grass,Cloudy,67.29,5.79,352.0,NE @ MIA,December,Night,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
676,1985,16,1985-12-20,SEA,DEN,24,27,40.0,1.0,Dome,Dome,70.0,0.0,0.0,DEN @ SEA,December,Night,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
677,1985,16,1985-12-21,NYG,PIT,28,10,42.0,-9.0,Turf,Partly Cloudy Day,29.18,13.97,312.0,PIT @ NYG,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
678,1985,16,1985-12-21,ARI,WAS,16,27,42.0,6.5,Grass,Partly Cloudy Day,17.09,5.89,212.0,WAS @ SLC,December,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
679,1985,16,1985-12-22,DET,CHI,17,37,42.0,7.5,Dome,Dome,70.0,0.0,0.0,CHI @ DET,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
680,1985,16,1985-12-22,KC,LAC,38,34,48.0,-2.5,Turf,Clear Day,45.3,15.86,304.0,SD @ KC,December,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
681,1985,16,1985-12-22,MIA,BUF,28,0,48.0,-18.0,Grass,Clear Day,61.76,7.83,335.0,BUF @ MIA,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
682,1985,16,1985-12-22,MIN,PHI,35,37,41.0,-3.0,Dome,Dome,70.0,0.0,0.0,PHI @ MIN,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
683,1985,16,1985-12-22,NE,CIN,34,23,44.0,-7.5,Turf,Partly Cloudy Day,28.19,7.77,245.0,CIN @ NE,December,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
684,1985,16,1985-12-22,NO,ATL,10,16,46.0,-7.0,Dome,Dome,70.0,0.0,0.0,ATL @ NO,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
685,1985,16,1985-12-22,NYJ,CLE,37,10,38.0,-8.5,Turf,Cloudy,24.25,10.23,232.0,CLE @ NYJ,December,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
686,1985,16,1985-12-22,TB,GB,17,20,47.0,3.0,Grass,Clear Day,53.4,4.68,9.0,GB @ TB,December,Day,0,1,0,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
687,1985,16,1985-12-22,IND,TEN,34,16,48.0,-5.5,Dome,Dome,70.0,0.0,0.0,HOO @ IND,December,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
688,1985,16,1985-12-22,SF,DAL,31,16,44.0,-10.0,Grass,Partly Cloudy Day,47.5,1.4,33.0,DAL @ SF,December,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
689,1985,16,1985-12-23,LAR,OAK,6,16,41.0,3.5,Grass,Partly Cloudy Day,66.95,0.46,207.0,LAD @ LAR,December,Night,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
690,1985,17,1985-12-28,NYJ,NE,14,26,40.0,-3.0,Turf,Clear Day,33.36,18.04,276.0,NE @ NYJ,December,Late,0,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
691,1985,17,1985-12-29,NYG,SF,17,3,44.0,3.0,Turf,Partly Cloudy Day,36.07,8.65,201.0,SF @ NYG,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
692,1985,18,1986-01-04,MIA,CLE,24,21,45.0,-11.0,Grass,Partly Cloudy Day,79.0,9.92,115.0,CLE @ MIA,January,Day,0,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
693,1985,18,1986-01-04,LAR,DAL,20,0,40.0,-2.5,Grass,Fog,67.39,0.74,34.0,DAL @ LAR,January,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
694,1985,18,1986-01-05,CHI,NYG,21,0,35.0,-9.0,Grass,Clear Day,19.73,19.13,249.0,NYG @ CHI,January,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
695,1985,18,1986-01-05,OAK,NE,20,27,38.0,-5.0,Grass,Cloudy,60.62,1.61,195.0,NE @ LAD,January,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
696,1985,19,1986-01-12,CHI,LAR,24,0,34.0,-10.0,Grass,Wind,37.51,21.7,279.0,LAR @ CHI,January,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
697,1985,19,1986-01-12,MIA,NE,14,31,46.0,-5.0,Grass,Cloudy,64.8,5.07,327.0,NE @ MIA,January,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
698,1985,20,1986-01-26,CHI,NE,46,10,37.0,-10.0,Dome,Dome,70.0,0.0,0.0,NE @ CHI,January,Night,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
699,1986,1,1986-09-07,CHI,CLE,41,31,38.0,-11.0,Grass,Partly Cloudy Day,62.52,11.57,324.0,CLE @ CHI,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
700,1986,1,1986-09-07,GB,TEN,3,31,41.0,-3.5,Grass,Partly Cloudy Day,57.13,9.17,273.0,HOO @ GB,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
701,1986,1,1986-09-07,MIN,DET,10,13,42.0,-3.5,Dome,Dome,70.0,0.0,0.0,DET @ MIN,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
702,1986,1,1986-09-07,NO,ATL,10,31,42.0,-3.5,Dome,Dome,70.0,0.0,0.0,ATL @ NO,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
703,1986,1,1986-09-07,ARI,LAR,10,16,41.0,2.0,Grass,Cloudy,56.2,5.11,307.0,LAR @ SLC,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
704,1986,1,1986-09-07,TB,SF,7,31,43.0,9.5,Grass,Partly Cloudy Day,87.14,2.81,142.0,SF @ TB,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
705,1986,1,1986-09-07,WAS,PHI,41,14,39.0,-7.0,Grass,Partly Cloudy Day,74.38,5.73,324.0,PHI @ WAS,September,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
706,1986,1,1986-09-07,BUF,NYJ,24,28,40.0,6.5,Turf,Partly Cloudy Day,58.04,10.66,281.0,NYJ @ BUF,September,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
707,1986,1,1986-09-07,DEN,OAK,38,36,40.0,-3.5,Grass,Rain,51.55,2.8,346.0,LAD @ DEN,September,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
708,1986,1,1986-09-07,KC,CIN,24,14,47.0,0.0,Turf,Partly Cloudy Day,61.84,6.27,15.0,CIN @ KC,September,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
709,1986,1,1986-09-07,NE,IND,33,3,42.0,-10.0,Turf,Partly Cloudy Day,67.54,7.35,319.0,IND @ NE,September,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
710,1986,1,1986-09-07,LAC,MIA,50,28,54.0,1.5,Grass,Clear Day,79.53,4.5,288.0,MIA @ SD,September,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
711,1986,1,1986-09-07,SEA,PIT,30,0,42.0,-6.5,Dome,Dome,70.0,0.0,0.0,PIT @ SEA,September,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
712,1986,1,1986-09-08,DAL,NYG,31,28,42.0,1.5,Turf,Clear Day,76.52,3.72,81.0,NYG @ DAL,September,Night,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
713,1986,2,1986-09-11,NYJ,NE,6,20,42.0,-2.5,Turf,Partly Cloudy Day,78.06,14.33,232.0,NE @ NYJ,September,Night,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
714,1986,2,1986-09-14,ATL,ARI,33,13,44.0,-2.5,Grass,Clear Day,76.09,9.59,90.0,SLC @ ATL,September,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
715,1986,2,1986-09-14,CHI,PHI,13,10,41.0,-15.5,Grass,Partly Cloudy Day,63.67,6.69,97.0,PHI @ CHI,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
716,1986,2,1986-09-14,CIN,BUF,36,33,49.0,-7.0,Turf,Partly Cloudy Day,74.53,2.46,247.0,BUF @ CIN,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
717,1986,2,1986-09-14,DET,DAL,7,31,44.0,2.5,Dome,Dome,70.0,0.0,0.0,DAL @ DET,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
718,1986,2,1986-09-14,TEN,CLE,20,23,42.0,-1.5,Dome,Dome,70.0,0.0,0.0,CLE @ HOO,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
719,1986,2,1986-09-14,NO,GB,24,10,41.0,-2.5,Dome,Dome,70.0,0.0,0.0,GB @ NO,September,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
720,1986,2,1986-09-14,NYG,LAC,20,7,52.0,-3.5,Turf,Partly Cloudy Day,64.11,11.85,353.0,SD @ NYG,September,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
721,1986,2,1986-09-14,WAS,OAK,10,6,44.0,-1.0,Grass,Clear Day,72.38,4.87,9.0,LAD @ WAS,September,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
722,1986,2,1986-09-14,LAR,SF,16,13,38.0,3.0,Grass,Partly Cloudy Day,71.22,2.65,162.0,SF @ LAR,September,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
723,1986,2,1986-09-14,MIA,IND,30,10,48.0,-14.5,Grass,Partly Cloudy Day,87.72,8.41,54.0,IND @ MIA,September,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
724,1986,2,1986-09-14,SEA,KC,23,17,40.0,-6.0,Dome,Dome,70.0,0.0,0.0,KC @ SEA,September,Late,0,0,0,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
725,1986,2,1986-09-14,TB,MIN,10,23,41.0,1.5,Grass,Partly Cloudy Day,86.54,2.64,74.0,MIN @ TB,September,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
726,1986,2,1986-09-15,PIT,DEN,10,21,40.0,6.0,Turf,Partly Cloudy Day,73.72,4.69,140.0,DEN @ PIT,September,Night,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
727,1986,3,1986-09-18,CLE,CIN,13,30,46.0,-4.5,Grass,Rain,63.63,11.16,170.0,CIN @ CLE,September,Night,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
728,1986,3,1986-09-21,BUF,ARI,17,10,47.0,-3.5,Turf,Cloudy,57.83,8.2,47.0,SLC @ BUF,September,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
729,1986,3,1986-09-21,DAL,ATL,35,37,43.0,-8.0,Turf,Partly Cloudy Day,84.87,10.88,179.0,ATL @ DAL,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
730,1986,3,1986-09-21,DET,TB,20,24,40.0,-9.0,Dome,Dome,70.0,0.0,0.0,TB @ DET,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
731,1986,3,1986-09-21,IND,LAR,7,24,36.0,8.0,Dome,Dome,70.0,0.0,0.0,LAR @ IND,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
732,1986,3,1986-09-21,MIN,PIT,31,7,39.0,-5.0,Dome,Dome,70.0,0.0,0.0,PIT @ MIN,September,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
733,1986,3,1986-09-21,NE,SEA,31,38,39.0,-6.5,Turf,Fog,53.26,6.29,57.0,SEA @ NE,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
734,1986,3,1986-09-21,NYJ,MIA,51,45,48.0,2.5,Turf,Partly Cloudy Day,72.3,9.95,23.0,MIA @ NYJ,September,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
735,1986,3,1986-09-21,PHI,DEN,7,33,39.0,4.0,Turf,Partly Cloudy Day,75.64,9.59,10.0,DEN @ PHI,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
736,1986,3,1986-09-21,KC,TEN,27,13,40.0,-3.5,Turf,Partly Cloudy Day,83.82,12.29,193.0,HOO @ KC,September,Late,0,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
737,1986,3,1986-09-21,OAK,NYG,9,14,39.0,-4.0,Grass,Partly Cloudy Day,71.65,5.14,210.0,NYG @ LAD,September,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
738,1986,3,1986-09-21,LAC,WAS,27,30,52.0,-3.0,Grass,Partly Cloudy Day,71.81,5.44,287.0,WAS @ SD,September,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
739,1986,3,1986-09-21,SF,NO,26,17,40.0,-11.5,Grass,Clear Day,63.86,5.63,279.0,NO @ SF,September,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
740,1986,3,1986-09-22,GB,CHI,12,25,39.0,12.5,Grass,Cloudy,73.27,9.36,238.0,CHI @ GB,September,Night,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
741,1986,4,1986-09-28,BUF,KC,17,20,41.0,-1.5,Turf,Cloudy,66.17,3.73,291.0,KC @ BUF,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
742,1986,4,1986-09-28,CIN,CHI,7,44,47.0,4.0,Turf,Partly Cloudy Day,83.67,2.96,212.0,CHI @ CIN,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
743,1986,4,1986-09-28,CLE,DET,24,21,42.0,-8.0,Grass,Partly Cloudy Day,75.9,8.53,177.0,DET @ CLE,September,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
744,1986,4,1986-09-28,TEN,PIT,16,22,39.0,-6.5,Dome,Dome,70.0,0.0,0.0,PIT @ HOO,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
745,1986,4,1986-09-28,MIA,SF,16,31,50.0,-3.5,Grass,Partly Cloudy Day,87.1,9.32,81.0,SF @ MIA,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
746,1986,4,1986-09-28,MIN,GB,42,7,39.0,-7.0,Dome,Dome,70.0,0.0,0.0,GB @ MIN,September,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
747,1986,4,1986-09-28,NYG,NO,20,17,40.0,-11.0,Turf,Cloudy,64.3,5.33,171.0,NO @ NYG,September,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
748,1986,4,1986-09-28,PHI,LAR,34,20,37.0,6.0,Turf,Cloudy,65.43,5.11,140.0,LAR @ PHI,September,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
749,1986,4,1986-09-28,WAS,SEA,19,14,44.0,-4.0,Grass,Cloudy,66.98,6.15,125.0,SEA @ WAS,September,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
750,1986,4,1986-09-28,DEN,NE,27,20,44.0,-3.0,Grass,Partly Cloudy Day,61.61,4.9,148.44674457429048,NE @ DEN,September,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
751,1986,4,1986-09-28,IND,NYJ,7,26,44.0,9.5,Dome,Dome,70.0,0.0,0.0,NYJ @ IND,September,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
752,1986,4,1986-09-28,OAK,LAC,17,13,51.0,-3.0,Grass,Partly Cloudy Day,68.03,6.32,236.0,SD @ LAD,September,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
753,1986,4,1986-09-28,TB,ATL,20,23,45.0,7.0,Grass,Partly Cloudy Day,87.03,6.02,61.0,ATL @ TB,September,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
754,1986,4,1986-09-29,ARI,DAL,7,31,44.0,6.5,Grass,Partly Cloudy Day,82.8,13.09,180.0,DAL @ SLC,September,Night,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
755,1986,5,1986-10-05,ATL,PHI,0,16,44.0,-6.0,Grass,Partly Cloudy Day,81.44,7.29,311.0,PHI @ ATL,October,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
756,1986,5,1986-10-05,CHI,MIN,23,0,44.0,-12.0,Grass,Partly Cloudy Day,62.31,14.92,244.0,MIN @ CHI,October,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
757,1986,5,1986-10-05,DET,TEN,24,13,41.0,-3.0,Dome,Dome,70.0,0.0,0.0,HOO @ DET,October,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
758,1986,5,1986-10-05,GB,CIN,28,34,45.0,7.0,Grass,Cloudy,60.09,16.22,253.0,CIN @ GB,October,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
759,1986,5,1986-10-05,KC,OAK,17,24,38.0,1.0,Turf,Partly Cloudy Day,63.81,7.66,246.0,LAD @ KC,October,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
760,1986,5,1986-10-05,NE,MIA,34,7,48.0,-6.5,Turf,Partly Cloudy Day,56.94,12.32,328.0,MIA @ NE,October,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
761,1986,5,1986-10-05,NO,WAS,6,14,41.0,7.5,Dome,Dome,70.0,0.0,0.0,WAS @ NO,October,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
762,1986,5,1986-10-05,PIT,CLE,24,27,38.0,3.0,Turf,Partly Cloudy Day,58.79,9.25,311.0,CLE @ PIT,October,Day,1,0,0,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
763,1986,5,1986-10-05,ARI,NYG,6,13,39.0,8.0,Grass,Partly Cloudy Day,64.78,9.85,289.0,NYG @ SLC,October,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
764,1986,5,1986-10-05,DEN,DAL,29,14,43.0,-6.0,Grass,Partly Cloudy Day,55.13,10.29,15.0,DAL @ DEN,October,Late,0,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
765,1986,5,1986-10-05,LAR,TB,26,20,38.0,-10.0,Grass,Clear Day,87.39,1.15,156.0,TB @ LAR,October,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
766,1986,5,1986-10-05,NYJ,BUF,14,13,46.0,-7.5,Turf,Partly Cloudy Day,64.79,15.69,330.0,BUF @ NYJ,October,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
767,1986,5,1986-10-05,SF,IND,35,14,40.0,-17.0,Grass,Clear Day,71.91,1.44,266.0,IND @ SF,October,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
768,1986,5,1986-10-06,SEA,LAC,33,7,49.0,-7.0,Dome,Dome,70.0,0.0,0.0,SD @ SEA,October,Night,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
769,1986,6,1986-10-12,ATL,LAR,26,14,41.0,1.0,Grass,Cloudy,58.28,10.52,86.0,LAR @ ATL,October,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
770,1986,6,1986-10-12,CLE,KC,20,7,40.0,-4.5,Grass,Partly Cloudy Day,65.93,15.29,171.0,KC @ CLE,October,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
771,1986,6,1986-10-12,DAL,WAS,30,6,42.0,1.0,Turf,Cloudy,49.94,15.99,344.0,WAS @ DAL,October,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
772,1986,6,1986-10-12,GB,DET,14,21,40.0,2.5,Grass,Cloudy,51.19,10.48,223.0,DET @ GB,October,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
773,1986,6,1986-10-12,TEN,CHI,7,20,40.0,13.0,Dome,Dome,70.0,0.0,0.0,CHI @ HOO,October,Day,0,1,0,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
774,1986,6,1986-10-12,IND,NO,14,17,38.0,4.0,Dome,Dome,70.0,0.0,0.0,NO @ IND,October,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
775,1986,6,1986-10-12,MIA,BUF,27,14,49.0,-7.0,Grass,Partly Cloudy Day,88.01,12.73,90.0,BUF @ MIA,October,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
776,1986,6,1986-10-12,NE,NYJ,24,31,40.0,-8.0,Turf,Cloudy,52.71,2.45,62.0,NYJ @ NE,October,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
