,season,week,game_date,game_time,home_team_id,home_team_stats_id,home_team_abbrev,visit_team_id,visit_team_stats_id,visit_team_abbrev,home_team_score,visit_team_score,game_over_under,line,surface,weather_icon,temperature,precip_probability,precip_type,wind_speed,wind_bearing,name,kickoff,month,start,score,total,spread,over_hit,under_hit,favorite_covered,underdog_covered
1212,1988,5,1988-10-02 00:00:00,13,29,TB,TB,12,GB,GB,27,24,39.0,-2.5,Grass,Partly Cloudy Day,84.91,,,6.97,123,GB @ TB,Oct 2 1:00 PM,October,Day,24-27,51,2.5,1,0,1,0
1213,1988,5,1988-10-02 00:00:00,13,31,WAS,WAS,20,NYG,NYG,23,24,41.0,-3.5,Grass,Cloudy,74.66,,,13,202,NYG @ WAS,Oct 2 1:00 PM,October,Day,24-23,47,3.5,1,0,0,1
1214,1988,5,1988-10-02 00:00:00,16,22,OAK,LAD,7,CIN,CIN,21,45,44.0,-1.5,Grass,Partly Cloudy Day,68.39,,,4.51,234,CIN @ LAD,Oct 2 4:00 PM,October,Late,45-21,66,1.5,1,0,0,1
1215,1988,5,1988-10-02 00:00:00,16,33,LAR,LAR,1,ARI,PHO,27,41,42.0,-7.5,Grass,Partly Cloudy Day,70.19,,,2.55,274,PHO @ LAR,Oct 2 4:00 PM,October,Late,41-27,68,7.5,1,0,0,1
1216,1988,5,1988-10-02 00:00:00,16,16,MIA,MIA,17,MIN,MIN,24,7,42.0,3.5,Grass,Partly Cloudy Day,86.06,,,13.46,122,MIN @ MIA,Oct 2 4:00 PM,October,Late,7-24,31,3.5,0,1,1,0
1217,1988,5,1988-10-02 00:00:00,16,21,NYJ,NYJ,15,KC,KC,17,17,40.0,-5.0,Turf,Partly Cloudy Day,72.07,,,10.15,220,KC @ NYJ,Oct 2 4:00 PM,October,Late,17-17,34,5.0,0,1,0,1
1218,1988,5,1988-10-02 00:00:00,16,34,LAC,SD,10,DEN,DEN,0,12,40.0,4.0,Grass,Partly Cloudy Day,70.37,,,9.93,305,DEN @ SD,Oct 2 4:00 PM,October,Late,12-0,12,4.0,0,1,0,1
1219,1988,5,1988-10-02 00:00:00,16,27,SF,SF,11,DET,DET,20,13,43.0,-14.0,Grass,Partly Cloudy Day,64.77,,,4.72,317,DET @ SF,Oct 2 4:00 PM,October,Late,13-20,33,14.0,0,1,0,1
1220,1988,5,1988-10-03 00:00:00,21,19,NO,NO,9,DAL,DAL,20,17,43.0,-6.5,Dome,,,,,,,DAL @ NO,Oct 3 9:00 PM,October,Night,17-20,37,6.5,0,1,0,1
1221,1988,6,1988-10-09 00:00:00,13,2,ATL,ATL,33,LAR,LAR,0,33,44.0,6.5,Grass,Partly Cloudy Day,61.17,,,4.46,223,LAR @ ATL,Oct 9 1:00 PM,October,Day,33-0,33,6.5,0,1,0,1
1222,1988,6,1988-10-09 00:00:00,13,4,BUF,BUF,13,IND,IND,34,23,36.0,-4.5,Turf,Partly Cloudy Day,47.44,,,9.24,123,IND @ BUF,Oct 9 1:00 PM,October,Day,23-34,57,4.5,1,0,1,0
1223,1988,6,1988-10-09 00:00:00,13,7,CIN,CIN,21,NYJ,NYJ,36,19,44.0,-5.5,Turf,Partly Cloudy Day,60.15,,,8.05,251,NYJ @ CIN,Oct 9 1:00 PM,October,Day,19-36,55,5.5,1,0,1,0
1224,1988,6,1988-10-09 00:00:00,13,8,CLE,CLE,26,SEA,SEA,10,16,38.0,-4.5,Grass,Cloudy,52.13,,,8.19,241,SEA @ CLE,Oct 9 1:00 PM,October,Day,16-10,26,4.5,0,1,0,1
1225,1988,6,1988-10-09 00:00:00,13,9,DAL,DAL,31,WAS,WAS,17,35,43.0,1.5,Turf,Cloudy,63.18,,,9.71,9,WAS @ DAL,Oct 9 1:00 PM,October,Day,35-17,52,1.5,1,0,0,1
1226,1988,6,1988-10-09 00:00:00,13,11,DET,DET,6,CHI,CHI,7,24,37.0,7.0,Dome,,,,,,,CHI @ DET,Oct 9 1:00 PM,October,Day,24-7,31,7.0,0,1,0,1
1227,1988,6,1988-10-09 00:00:00,13,12,GB,GB,18,NE,NE,45,3,38.0,2.0,Grass,Partly Cloudy Day,55.95,,,9.28,47,NE @ GB,Oct 9 1:00 PM,October,Day,3-45,48,2.0,1,0,1,0
1228,1988,6,1988-10-09 00:00:00,13,30,TEN,HOO,15,KC,KC,7,6,41.0,-5.5,Dome,,,,,,,KC @ HOO,Oct 9 1:00 PM,October,Day,6-7,13,5.5,0,1,0,1
1229,1988,6,1988-10-09 00:00:00,13,17,MIN,MIN,29,TB,TB,14,13,42.0,-13.0,Dome,,,,,,,TB @ MIN,Oct 9 1:00 PM,October,Day,13-14,27,13.0,0,1,0,1
1230,1988,6,1988-10-09 00:00:00,16,22,OAK,LAD,16,MIA,MIA,14,24,46.0,-2.5,Grass,Clear Day,92.23,,,4.34,266,MIA @ LAD,Oct 9 4:00 PM,October,Late,24-14,38,2.5,0,1,0,1
1231,1988,6,1988-10-09 00:00:00,16,1,ARI,PHO,24,PIT,PIT,31,14,44.0,-6.5,Grass,Clear Day,92.37,,,3.63,56,PIT @ PHO,Oct 9 4:00 PM,October,Late,14-31,45,6.5,1,0,1,0
1232,1988,6,1988-10-09 00:00:00,16,34,LAC,SD,19,NO,NO,17,23,37.0,4.5,Grass,Clear Day,89.55,,,6.46,307,NO @ SD,Oct 9 4:00 PM,October,Late,23-17,40,4.5,1,0,0,1
1233,1988,6,1988-10-09 00:00:00,16,27,SF,SF,10,DEN,DEN,13,16,44.0,-6.5,Grass,Clear Day,71.03,,,3.33,310,DEN @ SF,Oct 9 4:00 PM,October,Late,16-13,29,6.5,0,1,0,1
1234,1988,6,1988-10-10 00:00:00,21,23,PHI,PHI,20,NYG,NYG,24,13,44.0,-2.0,Turf,Partly Cloudy Day,62.96,,,9.98,247,NYG @ PHI,Oct 10 9:00 PM,October,Night,13-24,37,2.0,0,1,1,0
1235,1988,7,1988-10-16 00:00:00,13,6,CHI,CHI,9,DAL,DAL,17,7,38.0,-7.0,Grass,Partly Cloudy Day,62.89,,,10.65,240,DAL @ CHI,Oct 16 1:00 PM,October,Day,7-17,24,7.0,0,1,1,0
1236,1988,7,1988-10-16 00:00:00,13,8,CLE,CLE,23,PHI,PHI,19,3,38.0,0.0,Grass,Partly Cloudy Day,63.95,,,15.36,192,PHI @ CLE,Oct 16 1:00 PM,October,Day,3-19,22,0.0,0,1,1,0
1237,1988,7,1988-10-16 00:00:00,13,13,IND,IND,29,TB,TB,35,31,38.0,-6.0,Dome,,,,,,,TB @ IND,Oct 16 1:00 PM,October,Day,31-35,66,6.0,1,0,0,1
1238,1988,7,1988-10-16 00:00:00,13,15,KC,KC,22,OAK,LAD,17,27,40.0,-3.5,Turf,Partly Cloudy Day,70.21,,,9.44,259,LAD @ KC,Oct 16 1:00 PM,October,Day,27-17,44,3.5,1,0,0,1
1239,1988,7,1988-10-16 00:00:00,13,17,MIN,MIN,12,GB,GB,14,34,40.0,-10.0,Dome,,,,,,,GB @ MIN,Oct 16 1:00 PM,October,Day,34-14,48,10.0,1,0,0,1
1240,1988,7,1988-10-16 00:00:00,13,18,NE,NE,7,CIN,CIN,27,21,43.0,5.5,Turf,Partly Cloudy Day,55.48,,,5.86,53,CIN @ NE,Oct 16 1:00 PM,October,Day,21-27,48,5.5,1,0,1,0
1241,1988,7,1988-10-16 00:00:00,13,20,NYG,NYG,11,DET,DET,30,10,38.0,-12.0,Turf,Partly Cloudy Day,63.22,,,6.74,107,DET @ NYG,Oct 16 1:00 PM,October,Day,10-30,40,12.0,1,0,1,0
1242,1988,7,1988-10-16 00:00:00,13,24,PIT,PIT,30,TEN,HOO,14,34,38.0,-1.0,Turf,Partly Cloudy Day,66.7,,,11.39,191,HOO @ PIT,Oct 16 1:00 PM,October,Day,34-14,48,1.0,1,0,0,1
1243,1988,7,1988-10-16 00:00:00,13,31,WAS,WAS,1,ARI,PHO,33,17,45.0,-6.0,Grass,Clear Day,68.47,,,5.92,171,PHO @ WAS,Oct 16 1:00 PM,October,Day,17-33,50,6.0,1,0,1,0
1244,1988,7,1988-10-16 00:00:00,16,10,DEN,DEN,2,ATL,ATL,30,14,42.0,-13.0,Grass,Wind,72.47,,,16.93,310,ATL @ DEN,Oct 16 4:00 PM,October,Late,14-30,44,13.0,1,0,1,0
1245,1988,7,1988-10-16 00:00:00,16,33,LAR,LAR,27,SF,SF,21,24,43.0,0.0,Grass,Clear Day,78.45,,,1.9,272,SF @ LAR,Oct 16 4:00 PM,October,Late,24-21,45,0.0,1,0,0,1
1246,1988,7,1988-10-16 00:00:00,16,16,MIA,MIA,34,LAC,SD,31,28,39.0,-9.5,Grass,Partly Cloudy Day,84.03,,,15.47,61,SD @ MIA,Oct 16 4:00 PM,October,Late,28-31,59,9.5,1,0,0,1
1247,1988,7,1988-10-16 00:00:00,16,26,SEA,SEA,19,NO,NO,19,20,39.0,-2.5,Dome,,,,,,,NO @ SEA,Oct 16 4:00 PM,October,Late,20-19,39,2.5,0,0,0,1
1248,1988,7,1988-10-17 00:00:00,21,21,NYJ,NYJ,4,BUF,BUF,14,37,40.0,-2.5,Turf,Partly Cloudy Day,69.19,,,11.32,174,BUF @ NYJ,Oct 17 9:00 PM,October,Night,37-14,51,2.5,1,0,0,1
1249,1988,8,1988-10-23 00:00:00,13,2,ATL,ATL,20,NYG,NYG,16,23,43.0,8.0,Grass,Clear Day,60.78,,,7.35,194,NYG @ ATL,Oct 23 1:00 PM,October,Day,23-16,39,8.0,0,1,1,0
1250,1988,8,1988-10-23 00:00:00,13,4,BUF,BUF,18,NE,NE,23,20,40.0,-6.0,Turf,Cloudy,47.64,,,11.88,262,NE @ BUF,Oct 23 1:00 PM,October,Day,20-23,43,6.0,1,0,0,1
1251,1988,8,1988-10-23 00:00:00,13,7,CIN,CIN,30,TEN,HOO,44,21,47.0,-5.0,Turf,Cloudy,46.03,,,12.97,180,HOO @ CIN,Oct 23 1:00 PM,October,Day,21-44,65,5.0,1,0,1,0
1252,1988,8,1988-10-23 00:00:00,13,15,KC,KC,11,DET,DET,6,7,36.0,-6.5,Turf,Wind,56.52,,,20.58,298,DET @ KC,Oct 23 1:00 PM,October,Day,7-6,13,6.5,0,1,0,1
1253,1988,8,1988-10-23 00:00:00,13,19,NO,NO,22,OAK,LAD,20,6,43.0,-4.5,Dome,,,,,,,LAD @ NO,Oct 23 1:00 PM,October,Day,6-20,26,4.5,0,1,1,0
1254,1988,8,1988-10-23 00:00:00,13,23,PHI,PHI,9,DAL,DAL,24,23,41.0,-5.5,Turf,Partly Cloudy Day,55.06,,,13.27,281,DAL @ PHI,Oct 23 1:00 PM,October,Day,23-24,47,5.5,1,0,0,1
1255,1988,8,1988-10-23 00:00:00,13,24,PIT,PIT,10,DEN,DEN,39,21,40.0,3.5,Turf,Partly Cloudy Day,48.7,,,12.2,190,DEN @ PIT,Oct 23 1:00 PM,October,Day,21-39,60,3.5,1,0,1,0
1256,1988,8,1988-10-23 00:00:00,13,29,TB,TB,17,MIN,MIN,20,49,42.0,4.0,Grass,Clear Day,74.39,,,4.74,56,MIN @ TB,Oct 23 1:00 PM,October,Day,49-20,69,4.0,1,0,0,1
1257,1988,8,1988-10-23 00:00:00,16,12,GB,GB,31,WAS,WAS,17,20,43.0,5.5,Grass,Rain,46.05,100%,Rain,11.05,264,WAS @ GB,Oct 23 4:00 PM,October,Late,20-17,37,5.5,0,1,1,0
1258,1988,8,1988-10-23 00:00:00,16,33,LAR,LAR,26,SEA,SEA,31,10,41.0,-5.0,Grass,Cloudy,64.92,,,1.11,157,SEA @ LAR,Oct 23 4:00 PM,October,Late,10-31,41,5.0,0,0,1,0
1259,1988,8,1988-10-23 00:00:00,16,16,MIA,MIA,21,NYJ,NYJ,30,44,43.0,-6.5,Grass,Clear Day,82.05,,,5.37,345,NYJ @ MIA,Oct 23 4:00 PM,October,Late,44-30,74,6.5,1,0,0,1
1260,1988,8,1988-10-23 00:00:00,16,1,ARI,PHO,8,CLE,CLE,21,29,40.0,1.0,Grass,Clear Day,82.65,,,3.45,202,CLE @ PHO,Oct 23 4:00 PM,October,Late,29-21,50,1.0,1,0,0,1
1261,1988,8,1988-10-23 00:00:00,16,34,LAC,SD,13,IND,IND,0,16,39.0,0.0,Grass,Partly Cloudy Day,67.9,,,0.74,299,IND @ SD,Oct 23 4:00 PM,October,Late,16-0,16,0.0,0,1,0,1
1262,1988,8,1988-10-24 00:00:00,21,6,CHI,CHI,27,SF,SF,10,9,39.0,-2.5,Grass,Cloudy,39.66,,,16.53,292,SF @ CHI,Oct 24 9:00 PM,October,Night,9-10,19,2.5,0,1,0,1
1263,1988,9,1988-10-30 00:00:00,13,4,BUF,BUF,12,GB,GB,28,0,40.0,-7.0,Turf,Cloudy,38.32,,,16.61,296,GB @ BUF,Oct 30 1:00 PM,October,Day,0-28,28,7.0,0,1,1,0
1264,1988,9,1988-10-30 00:00:00,13,8,CLE,CLE,7,CIN,CIN,23,16,42.0,-3.5,Grass,Partly Cloudy Day,41.14,,,10.67,326,CIN @ CLE,Oct 30 1:00 PM,October,Day,16-23,39,3.5,0,1,1,0
1265,1988,9,1988-10-30 00:00:00,13,9,DAL,DAL,1,ARI,PHO,10,16,44.0,-3.0,Turf,Fog,58.97,,,6.07,88,PHO @ DAL,Oct 30 1:00 PM,October,Day,16-10,26,3.0,0,1,0,1
1266,1988,9,1988-10-30 00:00:00,13,18,NE,NE,6,CHI,CHI,30,7,36.0,5.5,Turf,Partly Cloudy Day,45.97,,,9.64,305,CHI @ NE,Oct 30 1:00 PM,October,Day,7-30,37,5.5,1,0,1,0
1267,1988,9,1988-10-30 00:00:00,13,19,NO,NO,33,LAR,LAR,10,12,41.0,-2.0,Dome,,,,,,,LAR @ NO,Oct 30 1:00 PM,October,Day,12-10,22,2.0,0,1,0,1
1268,1988,9,1988-10-30 00:00:00,13,21,NYJ,NYJ,24,PIT,PIT,24,20,44.0,-4.0,Turf,Clear Day,47.84,,,12.74,320,PIT @ NYJ,Oct 30 1:00 PM,October,Day,20-24,44,4.0,0,0,0,0
1269,1988,9,1988-10-30 00:00:00,13,23,PHI,PHI,2,ATL,ATL,24,27,42.0,-10.0,Turf,Partly Cloudy Day,49.22,,,13.73,314,ATL @ PHI,Oct 30 1:00 PM,October,Day,27-24,51,10.0,1,0,0,1
1270,1988,9,1988-10-30 00:00:00,13,29,TB,TB,16,MIA,MIA,14,17,46.0,4.5,Grass,Partly Cloudy Day,80.59,,,2.82,56,MIA @ TB,Oct 30 1:00 PM,October,Day,17-14,31,4.5,0,1,1,0
1271,1988,9,1988-10-30 00:00:00,16,11,DET,DET,20,NYG,NYG,10,13,38.0,7.0,Dome,,,,,,,NYG @ DET,Oct 30 4:00 PM,October,Late,13-10,23,7.0,0,1,1,0
1272,1988,9,1988-10-30 00:00:00,16,22,OAK,LAD,15,KC,KC,17,10,38.0,-6.0,Grass,Clear Day,71.39,,,5.75,260,KC @ LAD,Oct 30 4:00 PM,October,Late,10-17,27,6.0,0,1,1,0
1273,1988,9,1988-10-30 00:00:00,16,26,SEA,SEA,34,LAC,SD,17,14,39.0,-8.5,Dome,,,,,,,SD @ SEA,Oct 30 4:00 PM,October,Late,14-17,31,8.5,0,1,0,1
1274,1988,9,1988-10-30 00:00:00,16,27,SF,SF,17,MIN,MIN,24,21,41.0,-3.5,Grass,Partly Cloudy Day,63.33,,,6.57,326,MIN @ SF,Oct 30 4:00 PM,October,Late,21-24,45,3.5,1,0,0,1
1275,1988,9,1988-10-30 00:00:00,20,30,TEN,HOO,31,WAS,WAS,41,17,46.0,1.0,Dome,,,,,,,WAS @ HOO,Oct 30 8:00 PM,October,Night,17-41,58,1.0,1,0,1,0
1276,1988,9,1988-10-31 00:00:00,21,13,IND,IND,10,DEN,DEN,55,23,40.0,-1.5,Dome,,,,,,,DEN @ IND,Oct 31 9:00 PM,October,Night,23-55,78,1.5,1,0,1,0
1277,1988,10,1988-11-06 00:00:00,13,2,ATL,ATL,12,GB,GB,20,0,42.0,-3.0,Grass,Wind,55.95,,,15.39,276,GB @ ATL,Nov 6 1:00 PM,November,Day,0-20,20,3.0,0,1,1,0
1278,1988,10,1988-11-06 00:00:00,13,6,CHI,CHI,29,TB,TB,28,10,34.0,-9.5,Grass,Cloudy,34.79,,,15.14,273,TB @ CHI,Nov 6 1:00 PM,November,Day,10-28,38,9.5,1,0,1,0
1279,1988,10,1988-11-06 00:00:00,13,7,CIN,CIN,24,PIT,PIT,42,7,46.0,-7.0,Turf,Wind,38.35,,,19.68,221,PIT @ CIN,Nov 6 1:00 PM,November,Day,7-42,49,7.0,1,0,1,0
1280,1988,10,1988-11-06 00:00:00,13,17,MIN,MIN,11,DET,DET,44,17,38.0,-11.0,Dome,,,,,,,DET @ MIN,Nov 6 1:00 PM,November,Day,17-44,61,11.0,1,0,1,0
1281,1988,10,1988-11-06 00:00:00,13,18,NE,NE,16,MIA,MIA,21,10,42.0,-3.5,Turf,Clear Day,64.39,,,16.84,219,MIA @ NE,Nov 6 1:00 PM,November,Day,10-21,31,3.5,0,1,1,0
1282,1988,10,1988-11-06 00:00:00,13,20,NYG,NYG,9,DAL,DAL,29,21,37.0,-6.0,Turf,Clear Day,63.2,,,13.78,199,DAL @ NYG,Nov 6 1:00 PM,November,Day,21-29,50,6.0,1,0,1,0
1283,1988,10,1988-11-06 00:00:00,13,23,PHI,PHI,33,LAR,LAR,30,24,42.0,1.0,Turf,Clear Day,63.18,,,14.38,236,LAR @ PHI,Nov 6 1:00 PM,November,Day,24-30,54,1.0,1,0,1,0
1284,1988,10,1988-11-06 00:00:00,16,10,DEN,DEN,15,KC,KC,17,11,38.0,-8.0,Grass,Partly Cloudy Day,63.16,,,4.36,206,KC @ DEN,Nov 6 4:00 PM,November,Late,11-17,28,8.0,0,1,0,1
1285,1988,10,1988-11-06 00:00:00,16,13,IND,IND,21,NYJ,NYJ,38,14,41.0,-4.0,Dome,,,,,,,NYJ @ IND,Nov 6 4:00 PM,November,Late,14-38,52,4.0,1,0,1,0
1286,1988,10,1988-11-06 00:00:00,16,1,ARI,PHO,27,SF,SF,24,23,45.0,3.5,Grass,Partly Cloudy Day,81.4,,,6.13,135,SF @ PHO,Nov 6 4:00 PM,November,Late,23-24,47,3.5,1,0,1,0
1287,1988,10,1988-11-06 00:00:00,16,26,SEA,SEA,4,BUF,BUF,3,13,38.0,0.0,Dome,,,,,,,BUF @ SEA,Nov 6 4:00 PM,November,Late,13-3,16,0.0,0,1,0,1
1288,1988,10,1988-11-06 00:00:00,16,31,WAS,WAS,19,NO,NO,27,24,42.0,-3.5,Grass,Partly Cloudy Day,61.78,,,12.73,194,NO @ WAS,Nov 6 4:00 PM,November,Late,24-27,51,3.5,1,0,0,1
1289,1988,10,1988-11-06 00:00:00,20,34,LAC,SD,22,OAK,LAD,3,13,38.0,3.5,Grass,Partly Cloudy Day,65.72,,,9.09,289,LAD @ SD,Nov 6 8:00 PM,November,Night,13-3,16,3.5,0,1,0,1
1290,1988,10,1988-11-07 00:00:00,21,30,TEN,HOO,8,CLE,CLE,24,17,43.0,0.0,Dome,,,,,,,CLE @ HOO,Nov 7 9:00 PM,November,Night,17-24,41,0.0,0,1,1,0
1291,1988,11,1988-11-13 00:00:00,13,2,ATL,ATL,34,LAC,SD,7,10,37.0,-6.0,Grass,Cloudy,56.14,,,4.49,279,SD @ ATL,Nov 13 1:00 PM,November,Day,10-7,17,6.0,0,1,0,1
1292,1988,11,1988-11-13 00:00:00,13,11,DET,DET,29,TB,TB,20,23,39.0,-2.5,Dome,,,,,,,TB @ DET,Nov 13 1:00 PM,November,Day,23-20,43,2.5,1,0,0,1
1293,1988,11,1988-11-13 00:00:00,13,12,GB,GB,13,IND,IND,13,20,38.0,4.5,Grass,Cloudy,40.35,,,13.57,233,IND @ GB,Nov 13 1:00 PM,November,Day,20-13,33,4.5,0,1,0,1
1294,1988,11,1988-11-13 00:00:00,13,15,KC,KC,7,CIN,CIN,31,28,40.0,7.0,Turf,Clear Day,62.62,,,18.85,207,CIN @ KC,Nov 13 1:00 PM,November,Day,28-31,59,7.0,1,0,1,0
1295,1988,11,1988-11-13 00:00:00,13,21,NYJ,NYJ,18,NE,NE,13,14,41.0,-2.5,Turf,Rain,56.5,100%,Rain,19.66,149,NE @ NYJ,Nov 13 1:00 PM,November,Day,14-13,27,2.5,0,1,0,1
1296,1988,11,1988-11-13 00:00:00,13,24,PIT,PIT,23,PHI,PHI,26,27,45.0,3.0,Turf,Wind,51.61,,,20.76,254,PHI @ PIT,Nov 13 1:00 PM,November,Day,27-26,53,3.0,1,0,1,0
1297,1988,11,1988-11-13 00:00:00,13,31,WAS,WAS,6,CHI,CHI,14,34,38.0,-3.5,Grass,Rain,50.2,100%,Rain,12.47,194,CHI @ WAS,Nov 13 1:00 PM,November,Day,34-14,48,3.5,1,0,0,1
1298,1988,11,1988-11-13 00:00:00,16,10,DEN,DEN,8,CLE,CLE,30,7,40.0,3.5,Grass,Partly Cloudy Day,64.03,,,4.27,155,CLE @ DEN,Nov 13 4:00 PM,November,Late,7-30,37,3.5,0,1,1,0
1299,1988,11,1988-11-13 00:00:00,16,33,LAR,LAR,19,NO,NO,10,14,42.0,-3.5,Grass,Cloudy,65.1,,,3.43,251,NO @ LAR,Nov 13 4:00 PM,November,Late,14-10,24,3.5,0,1,0,1
1300,1988,11,1988-11-13 00:00:00,16,1,ARI,PHO,20,NYG,NYG,24,17,44.0,-2.0,Grass,Clear Day,76.02,,,5.46,118,NYG @ PHO,Nov 13 4:00 PM,November,Late,17-24,41,2.0,0,1,1,0
1301,1988,11,1988-11-13 00:00:00,16,26,SEA,SEA,30,TEN,HOO,27,24,40.0,-1.5,Dome,,,,,,,HOO @ SEA,Nov 13 4:00 PM,November,Late,24-27,51,1.5,1,0,1,0
1302,1988,11,1988-11-13 00:00:00,16,27,SF,SF,22,OAK,LAD,3,9,39.0,-7.0,Grass,Rain,59.33,100%,Rain,12.22,240,LAD @ SF,Nov 13 4:00 PM,November,Late,9-3,12,7.0,0,1,0,1
1303,1988,11,1988-11-13 00:00:00,20,9,DAL,DAL,17,MIN,MIN,3,43,44.0,3.5,Turf,Clear Day,70.62,,,9.89,156,MIN @ DAL,Nov 13 8:00 PM,November,Night,43-3,46,3.5,1,0,0,1
1304,1988,11,1988-11-14 00:00:00,21,16,MIA,MIA,4,BUF,BUF,6,31,41.0,0.0,Grass,Partly Cloudy Day,82.44,,,16.62,55,BUF @ MIA,Nov 14 9:00 PM,November,Night,31-6,37,0.0,0,1,0,1
1305,1988,12,1988-11-20 00:00:00,13,4,BUF,BUF,21,NYJ,NYJ,9,6,37.0,-7.5,Turf,Cloudy,44.31,,,7.41,54,NYJ @ BUF,Nov 20 1:00 PM,November,Day,6-9,15,7.5,0,1,0,1
1306,1988,12,1988-11-20 00:00:00,13,8,CLE,CLE,24,PIT,PIT,27,7,38.0,-9.0,Grass,Rain,49.05,100%,Rain,7.91,14,PIT @ CLE,Nov 20 1:00 PM,November,Day,7-27,34,9.0,0,1,1,0
1307,1988,12,1988-11-20 00:00:00,13,9,DAL,DAL,7,CIN,CIN,24,38,46.0,5.5,Turf,Partly Cloudy Day,47.19,,,10.06,341,CIN @ DAL,Nov 20 1:00 PM,November,Day,38-24,62,5.5,1,0,0,1
1308,1988,12,1988-11-20 00:00:00,13,12,GB,GB,11,DET,DET,9,19,35.0,-3.5,Grass,Partly Cloudy Day,37.94,,,14.83,340,DET @ GB,Nov 20 1:00 PM,November,Day,19-9,28,3.5,0,1,0,1
1309,1988,12,1988-11-20 00:00:00,13,30,TEN,HOO,1,ARI,PHO,38,20,44.0,-7.0,Dome,,,,,,,PHO @ HOO,Nov 20 1:00 PM,November,Day,20-38,58,7.0,1,0,1,0
1310,1988,12,1988-11-20 00:00:00,13,15,KC,KC,26,SEA,SEA,27,24,37.0,1.5,Turf,Clear Day,37.47,,,12.88,317,SEA @ KC,Nov 20 1:00 PM,November,Day,24-27,51,1.5,1,0,1,0
1311,1988,12,1988-11-20 00:00:00,13,17,MIN,MIN,13,IND,IND,12,3,44.0,-4.0,Dome,,,,,,,IND @ MIN,Nov 20 1:00 PM,November,Day,3-12,15,4.0,0,1,1,0
1312,1988,12,1988-11-20 00:00:00,13,29,TB,TB,6,CHI,CHI,15,27,38.0,7.5,Grass,Partly Cloudy Day,83.92,,,8.3,166,CHI @ TB,Nov 20 1:00 PM,November,Day,27-15,42,7.5,1,0,0,1
1313,1988,12,1988-11-20 00:00:00,16,22,OAK,LAD,2,ATL,ATL,6,12,38.0,-7.5,Grass,Clear Day,65.73,,,4.43,243,ATL @ LAD,Nov 20 4:00 PM,November,Late,12-6,18,7.5,0,1,0,1
1314,1988,12,1988-11-20 00:00:00,16,33,LAR,LAR,34,LAC,SD,24,38,37.0,-11.0,Grass,Clear Day,68.51,,,3.86,265,SD @ LAR,Nov 20 4:00 PM,November,Late,38-24,62,11.0,1,0,0,1
1315,1988,12,1988-11-20 00:00:00,16,19,NO,NO,10,DEN,DEN,42,0,42.0,-4.5,Dome,,,,,,,DEN @ NO,Nov 20 4:00 PM,November,Late,0-42,42,4.5,0,0,1,0
1316,1988,12,1988-11-20 00:00:00,16,20,NYG,NYG,23,PHI,PHI,17,23,40.0,-3.5,Turf,Rain,50.25,100%,Rain,4.13,38,PHI @ NYG,Nov 20 4:00 PM,November,Late,23-17,40,3.5,0,0,0,1
1317,1988,12,1988-11-20 00:00:00,20,16,MIA,MIA,18,NE,NE,3,6,41.0,-3.0,Grass,Partly Cloudy Day,83.03,,,12.85,143,NE @ MIA,Nov 20 8:00 PM,November,Night,6-3,9,3.0,0,1,0,1
1318,1988,12,1988-11-21 00:00:00,21,27,SF,SF,31,WAS,WAS,37,21,42.0,-3.5,Grass,Cloudy,54.43,,,3.01,108,WAS @ SF,Nov 21 9:00 PM,November,Night,21-37,58,3.5,1,0,1,0
1319,1988,13,1988-11-24 00:00:00,12,11,DET,DET,17,MIN,MIN,0,23,38.0,6.5,Dome,,,,,,,MIN @ DET,Nov 24 12:30 PM,November,Day,23-0,23,6.5,0,1,0,1
1320,1988,13,1988-11-24 00:00:00,16,9,DAL,DAL,30,TEN,HOO,17,25,47.0,6.0,Turf,Partly Cloudy Day,64.18,,,16.31,180,HOO @ DAL,Nov 24 4:00 PM,November,Late,25-17,42,6.0,0,1,0,1
1321,1988,13,1988-11-27 00:00:00,13,2,ATL,ATL,29,TB,TB,17,10,38.0,-4.5,Grass,Rain,55.61,100%,Rain,5.34,164,TB @ ATL,Nov 27 1:00 PM,November,Day,10-17,27,4.5,0,1,1,0
1322,1988,13,1988-11-27 00:00:00,13,6,CHI,CHI,12,GB,GB,16,0,33.0,-13.0,Grass,Wind,39.53,,,16.33,244,GB @ CHI,Nov 27 1:00 PM,November,Day,0-16,16,13.0,0,1,1,0
1323,1988,13,1988-11-27 00:00:00,13,7,CIN,CIN,4,BUF,BUF,35,21,41.0,-3.5,Turf,Wind,55.18,,,16.97,230,BUF @ CIN,Nov 27 1:00 PM,November,Day,21-35,56,3.5,1,0,1,0
1324,1988,13,1988-11-27 00:00:00,13,21,NYJ,NYJ,16,MIA,MIA,38,34,39.0,-2.5,Turf,Rain,59.03,100%,Rain,8.44,196,MIA @ NYJ,Nov 27 1:00 PM,November,Day,34-38,72,2.5,1,0,1,0
1325,1988,13,1988-11-27 00:00:00,13,23,PHI,PHI,1,ARI,PHO,31,21,44.0,-5.5,Turf,Cloudy,62.62,,,11.77,208,PHO @ PHI,Nov 27 1:00 PM,November,Day,21-31,52,5.5,1,0,1,0
